,taskName,nSessions,nTrials,pC,std,meanMin,meanMax,minOddChange,minRunLength,maxRunLength,applyMinForLastRunLength,sessionIndex,trialIndex,mean,didMeanChange,outcome,p1Min,p1Max,p1,didP1Change,idealObserverEstimate
10435,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,10,,,1.0,0.1,0.9,0.4098884177155847,False,0.4041492492234593
10436,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,11,,,0.0,0.1,0.9,0.4098884177155847,False,0.3587577460836622
10437,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,12,,,0.0,0.1,0.9,0.11494480479710029,True,0.3269634126459849
10438,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,13,,,0.0,0.1,0.9,0.11494480479710029,False,0.30207669382023855
10439,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,14,,,1.0,0.1,0.9,0.11494480479710029,False,0.38094662629307413
10440,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,15,,,0.0,0.1,0.9,0.11494480479710029,False,0.33952514333527295
10441,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,16,,,0.0,0.1,0.9,0.11494480479710029,False,0.3122587491192773
10442,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,17,,,0.0,0.1,0.9,0.11494480479710029,False,0.29127787358105817
10443,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,18,,,0.0,0.1,0.9,0.11494480479710029,False,0.2739006972028821
10444,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,19,,,0.0,0.1,0.9,0.11494480479710029,False,0.25902538044656637
10445,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,20,,,0.0,0.1,0.9,0.11494480479710029,False,0.24608405067029743
10446,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,21,,,0.0,0.1,0.9,0.11494480479710029,False,0.2347237413434551
10447,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,22,,,1.0,0.1,0.9,0.11494480479710029,False,0.32184075231779125
10448,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,23,,,0.0,0.1,0.9,0.11494480479710029,False,0.2804623448695905
10449,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,24,,,0.0,0.1,0.9,0.11494480479710029,False,0.2586805655315758
10450,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,25,,,0.0,0.1,0.9,0.11494480479710029,False,0.2439439401136762
10451,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,26,,,0.0,0.1,0.9,0.11494480479710029,False,0.2324391199157127
10452,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,27,,,0.0,0.1,0.9,0.11494480479710029,False,0.22281415136111007
10453,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,28,,,1.0,0.1,0.9,0.11494480479710029,False,0.3117684856475534
10454,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,29,,,0.0,0.1,0.9,0.11494480479710029,False,0.2690177161768971
10455,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,30,,,0.0,0.1,0.9,0.11494480479710029,False,0.2477778533225475
10456,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,31,,,0.0,0.1,0.9,0.48956019713916576,True,0.23412494092881558
10457,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,32,,,1.0,0.1,0.9,0.48956019713916576,False,0.32245177106004963
10458,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,33,,,1.0,0.1,0.9,0.48956019713916576,False,0.4394014479644993
10459,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,34,,,0.0,0.1,0.9,0.48956019713916576,False,0.35112912440755434
10460,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,35,,,1.0,0.1,0.9,0.48956019713916576,False,0.4532350573957008
10461,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,36,,,0.0,0.1,0.9,0.48956019713916576,False,0.37518469455443293
10462,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,37,,,1.0,0.1,0.9,0.48956019713916576,False,0.465640218396192
10463,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,38,,,1.0,0.1,0.9,0.48956019713916576,False,0.5503957873449776
10464,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,39,,,1.0,0.1,0.9,0.48956019713916576,False,0.6194009417904792
10465,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,40,,,0.0,0.1,0.9,0.48956019713916576,False,0.5211223092263697
10466,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,41,,,0.0,0.1,0.9,0.48956019713916576,False,0.4461796759453585
10467,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,42,,,0.0,0.1,0.9,0.48956019713916576,False,0.3911339297926886
10468,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,43,,,0.0,0.1,0.9,0.48956019713916576,False,0.34991006621853926
10469,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,44,,,0.0,0.1,0.9,0.48956019713916576,False,0.31801638661319864
10470,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,45,,,0.0,0.1,0.9,0.48956019713916576,False,0.29256095929900483
10471,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,46,,,1.0,0.1,0.9,0.48956019713916576,False,0.3768205495717396
10472,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,47,,,0.0,0.1,0.9,0.48956019713916576,False,0.3338758927390287
10473,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,48,,,0.0,0.1,0.9,0.48956019713916576,False,0.30590208717708056
10474,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,49,,,0.0,0.1,0.9,0.48956019713916576,False,0.2846391584296829
10475,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,50,,,1.0,0.1,0.9,0.48956019713916576,False,0.364907963861064
10476,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,51,,,1.0,0.1,0.9,0.48956019713916576,False,0.4529211937453375
10477,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,52,,,1.0,0.1,0.9,0.48956019713916576,False,0.5409878711327416
10478,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,53,,,0.0,0.1,0.9,0.48956019713916576,False,0.44547549434960554
10479,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,54,,,0.0,0.1,0.9,0.48956019713916576,False,0.3891963299138863
10480,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,55,,,0.0,0.1,0.9,0.48956019713916576,False,0.35275660669795234
10481,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,56,,,0.0,0.1,0.9,0.48956019713916576,False,0.3259052901189817
10482,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,57,,,1.0,0.1,0.9,0.48956019713916576,False,0.3964958439943407
10483,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,58,,,1.0,0.1,0.9,0.8915617046690024,True,0.46998254796701555
10484,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,59,,,1.0,0.1,0.9,0.8915617046690024,False,0.5432785361734022
10485,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,60,,,1.0,0.1,0.9,0.8915617046690024,False,0.6103570019293015
10486,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,61,,,1.0,0.1,0.9,0.8915617046690024,False,0.6663525609415194
10487,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,62,,,1.0,0.1,0.9,0.8915617046690024,False,0.7099468042393196
10488,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,63,,,1.0,0.1,0.9,0.8915617046690024,False,0.7425912528633432
10489,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,64,,,1.0,0.1,0.9,0.8915617046690024,False,0.7667394852546654
10490,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,65,,,1.0,0.1,0.9,0.8915617046690024,False,0.7847084816415772
10491,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,66,,,1.0,0.1,0.9,0.8915617046690024,False,0.7982951404551661
10492,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,67,,,1.0,0.1,0.9,0.8915617046690024,False,0.8087793860852435
10493,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,68,,,1.0,0.1,0.9,0.8915617046690024,False,0.8170425340454435
10494,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,69,,,1.0,0.1,0.9,0.8915617046690024,False,0.8236870688189566
10495,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,70,,,1.0,0.1,0.9,0.8915617046690024,False,0.8291277972675848
10496,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,71,,,0.0,0.1,0.9,0.8915617046690024,False,0.7164720039333357
10497,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,72,,,1.0,0.1,0.9,0.8915617046690024,False,0.7712677547136941
10498,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,73,,,0.0,0.1,0.9,0.8915617046690024,False,0.6362721814057926
10499,ada-prob,150,75,0.05,,,,4.0,6,60,True,139,74,,,1.0,0.1,0.9,0.8915617046690024,False,0.7123049443312615
10500,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,0,,,0.0,0.1,0.9,0.3343983069026858,True,0.3822714681440444
10501,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,1,,,0.0,0.1,0.9,0.3343983069026858,False,0.3125943823618243
10502,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,2,,,0.0,0.1,0.9,0.3343983069026858,False,0.27030236684365744
10503,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,3,,,0.0,0.1,0.9,0.3343983069026858,False,0.24250838387568463
10504,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,4,,,0.0,0.1,0.9,0.3343983069026858,False,0.22294605208118956
10505,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,5,,,0.0,0.1,0.9,0.3343983069026858,False,0.2084587063447986
10506,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,6,,,1.0,0.1,0.9,0.3343983069026858,False,0.31647259319304033
10507,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,7,,,1.0,0.1,0.9,0.3343983069026858,False,0.4513615718604159
10508,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,8,,,0.0,0.1,0.9,0.3343983069026858,False,0.356218732454655
10509,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,9,,,1.0,0.1,0.9,0.6862158826090934,True,0.4668934594721041
10510,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,10,,,1.0,0.1,0.9,0.6862158826090934,False,0.5623771899985878
10511,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,11,,,1.0,0.1,0.9,0.6862158826090934,False,0.6347928791555696
10512,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,12,,,1.0,0.1,0.9,0.6862158826090934,False,0.6867248167968355
10513,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,13,,,1.0,0.1,0.9,0.6862158826090934,False,0.7236215634952828
10514,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,14,,,1.0,0.1,0.9,0.6862158826090934,False,0.7502368506755476
10515,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,15,,,1.0,0.1,0.9,0.6862158826090934,False,0.7699301279338071
10516,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,16,,,1.0,0.1,0.9,0.6862158826090934,False,0.784912057607097
10517,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,17,,,1.0,0.1,0.9,0.6862158826090934,False,0.7966136596053779
10518,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,18,,,1.0,0.1,0.9,0.6862158826090934,False,0.8059692815583381
10519,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,19,,,0.0,0.1,0.9,0.6862158826090934,False,0.6997410791785149
10520,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,20,,,1.0,0.1,0.9,0.6862158826090934,False,0.7500716879606167
10521,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,21,,,1.0,0.1,0.9,0.6862158826090934,False,0.7744726185107172
10522,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,22,,,0.0,0.1,0.9,0.2911279638961697,True,0.6663077941964642
10523,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,23,,,0.0,0.1,0.9,0.2911279638961697,False,0.5357871141146213
10524,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,24,,,0.0,0.1,0.9,0.2911279638961697,False,0.4213311677160295
10525,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,25,,,0.0,0.1,0.9,0.2911279638961697,False,0.3405551844299969
10526,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,26,,,0.0,0.1,0.9,0.2911279638961697,False,0.2880461848997434
10527,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,27,,,1.0,0.1,0.9,0.2911279638961697,False,0.40615693740879427
10528,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,28,,,0.0,0.1,0.9,0.2911279638961697,False,0.3413657239384774
10529,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,29,,,1.0,0.1,0.9,0.2911279638961697,False,0.44479091335343973
10530,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,30,,,0.0,0.1,0.9,0.2911279638961697,False,0.3797135421814701
10531,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,31,,,0.0,0.1,0.9,0.2911279638961697,False,0.3348192646184427
10532,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,32,,,0.0,0.1,0.9,0.898879270869184,True,0.30190957592746387
10533,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,33,,,1.0,0.1,0.9,0.898879270869184,False,0.3911860228485049
10534,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,34,,,1.0,0.1,0.9,0.898879270869184,False,0.478484600020652
10535,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,35,,,1.0,0.1,0.9,0.898879270869184,False,0.5563054485414257
10536,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,36,,,1.0,0.1,0.9,0.898879270869184,False,0.621160160937959
10537,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,37,,,1.0,0.1,0.9,0.898879270869184,False,0.672640792982105
10538,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,38,,,1.0,0.1,0.9,0.898879270869184,False,0.7122945300841412
10539,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,39,,,1.0,0.1,0.9,0.898879270869184,False,0.7424336988751832
10540,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,40,,,1.0,0.1,0.9,0.898879270869184,False,0.765325666537129
10541,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,41,,,0.0,0.1,0.9,0.898879270869184,False,0.6555640120167322
10542,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,42,,,1.0,0.1,0.9,0.898879270869184,False,0.7068941027416462
10543,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,43,,,1.0,0.1,0.9,0.898879270869184,False,0.7376834405807325
10544,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,44,,,1.0,0.1,0.9,0.29430281729581403,True,0.7592402589451113
10545,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,45,,,0.0,0.1,0.9,0.29430281729581403,False,0.6570587462987443
10546,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,46,,,0.0,0.1,0.9,0.29430281729581403,False,0.5433072779974598
10547,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,47,,,0.0,0.1,0.9,0.29430281729581403,False,0.4409356983478029
10548,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,48,,,0.0,0.1,0.9,0.29430281729581403,False,0.3613037373754374
10549,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,49,,,0.0,0.1,0.9,0.29430281729581403,False,0.30416060307205633
10550,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,50,,,0.0,0.1,0.9,0.8526627315052199,True,0.2644100513986928
10551,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,51,,,1.0,0.1,0.9,0.8526627315052199,False,0.3820779308254329
10552,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,52,,,1.0,0.1,0.9,0.8526627315052199,False,0.49194749572239777
10553,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,53,,,0.0,0.1,0.9,0.8526627315052199,False,0.4111783644610441
10554,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,54,,,1.0,0.1,0.9,0.8526627315052199,False,0.4993076592110024
10555,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,55,,,1.0,0.1,0.9,0.8526627315052199,False,0.5684539126435662
10556,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,56,,,1.0,0.1,0.9,0.8526627315052199,False,0.6223392023286939
10557,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,57,,,1.0,0.1,0.9,0.8526627315052199,False,0.6649385413466817
10558,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,58,,,1.0,0.1,0.9,0.8526627315052199,False,0.6990077589731695
10559,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,59,,,1.0,0.1,0.9,0.8526627315052199,False,0.7264324859784522
10560,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,60,,,1.0,0.1,0.9,0.8526627315052199,False,0.7485966817325937
10561,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,61,,,1.0,0.1,0.9,0.8526627315052199,False,0.7665749497895739
10562,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,62,,,1.0,0.1,0.9,0.8526627315052199,False,0.7812225266963553
10563,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,63,,,0.0,0.1,0.9,0.8526627315052199,False,0.6777333558382295
10564,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,64,,,1.0,0.1,0.9,0.8526627315052199,False,0.7255260359713561
10565,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,65,,,0.0,0.1,0.9,0.27377580031281434,True,0.618572636503184
10566,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,66,,,1.0,0.1,0.9,0.27377580031281434,False,0.6784043191191823
10567,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,67,,,0.0,0.1,0.9,0.27377580031281434,False,0.580539514800613
10568,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,68,,,0.0,0.1,0.9,0.27377580031281434,False,0.48615257640726256
10569,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,69,,,0.0,0.1,0.9,0.27377580031281434,False,0.405994096150155
10570,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,70,,,0.0,0.1,0.9,0.27377580031281434,False,0.3438751110711328
10571,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,71,,,0.0,0.1,0.9,0.27377580031281434,False,0.29816524595203614
10572,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,72,,,0.0,0.1,0.9,0.27377580031281434,False,0.26508830276662926
10573,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,73,,,0.0,0.1,0.9,0.27377580031281434,False,0.2409741456949983
10574,ada-prob,150,75,0.05,,,,4.0,6,60,True,140,74,,,0.0,0.1,0.9,0.27377580031281434,False,0.22302849655781484
10575,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,0,,,0.0,0.1,0.9,0.4530813962526703,True,0.3822714681440444
10576,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,1,,,0.0,0.1,0.9,0.4530813962526703,False,0.3125943823618243
10577,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,2,,,0.0,0.1,0.9,0.4530813962526703,False,0.27030236684365744
10578,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,3,,,0.0,0.1,0.9,0.4530813962526703,False,0.24250838387568463
10579,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,4,,,0.0,0.1,0.9,0.4530813962526703,False,0.22294605208118956
10580,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,5,,,0.0,0.1,0.9,0.4530813962526703,False,0.2084587063447986
10581,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,6,,,1.0,0.1,0.9,0.4530813962526703,False,0.31647259319304033
10582,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,7,,,0.0,0.1,0.9,0.4530813962526703,False,0.2656801750547072
10583,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,8,,,1.0,0.1,0.9,0.4530813962526703,False,0.3800782136222765
10584,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,9,,,0.0,0.1,0.9,0.4530813962526703,False,0.315959623075919
10585,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,10,,,0.0,0.1,0.9,0.4530813962526703,False,0.27971540376955223
10586,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,11,,,0.0,0.1,0.9,0.4530813962526703,False,0.2559167268954525
10587,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,12,,,0.0,0.1,0.9,0.4530813962526703,False,0.2385285543142504
10588,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,13,,,1.0,0.1,0.9,0.4530813962526703,False,0.33387433163110597
10589,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,14,,,0.0,0.1,0.9,0.4530813962526703,False,0.28786156703547255
10590,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,15,,,0.0,0.1,0.9,0.4530813962526703,False,0.26221373738080345
10591,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,16,,,0.0,0.1,0.9,0.4530813962526703,False,0.24473824598224228
10592,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,17,,,0.0,0.1,0.9,0.4530813962526703,False,0.2313771750298656
10593,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,18,,,1.0,0.1,0.9,0.4530813962526703,False,0.322986456985592
10594,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,19,,,0.0,0.1,0.9,0.4530813962526703,False,0.27884281349479373
10595,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,20,,,1.0,0.1,0.9,0.4530813962526703,False,0.37637891002189283
10596,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,21,,,1.0,0.1,0.9,0.4530813962526703,False,0.48570737426638394
10597,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,22,,,0.0,0.1,0.9,0.4530813962526703,False,0.39394368944385194
10598,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,23,,,0.0,0.1,0.9,0.4530813962526703,False,0.34181989831042225
10599,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,24,,,0.0,0.1,0.9,0.1528284672133099,True,0.30930849680560446
10600,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,25,,,0.0,0.1,0.9,0.1528284672133099,False,0.28648792776304804
10601,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,26,,,0.0,0.1,0.9,0.1528284672133099,False,0.26901014795702427
10602,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,27,,,0.0,0.1,0.9,0.1528284672133099,False,0.254836972870729
10603,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,28,,,0.0,0.1,0.9,0.1528284672133099,False,0.24291041492053472
10604,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,29,,,0.0,0.1,0.9,0.1528284672133099,False,0.2326269043329153
10605,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,30,,,0.0,0.1,0.9,0.1528284672133099,False,0.22361323470489206
10606,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,31,,,0.0,0.1,0.9,0.1528284672133099,False,0.2156223109687976
10607,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,32,,,0.0,0.1,0.9,0.1528284672133099,False,0.2084807123575106
10608,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,33,,,0.0,0.1,0.9,0.1528284672133099,False,0.20206054209318575
10609,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,34,,,0.0,0.1,0.9,0.1528284672133099,False,0.1962634684519857
10610,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,35,,,0.0,0.1,0.9,0.47379085306659674,True,0.19101124700525277
10611,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,36,,,0.0,0.1,0.9,0.47379085306659674,False,0.1862398583348266
10612,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,37,,,1.0,0.1,0.9,0.47379085306659674,False,0.28574162738411857
10613,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,38,,,1.0,0.1,0.9,0.47379085306659674,False,0.43926597882271046
10614,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,39,,,1.0,0.1,0.9,0.47379085306659674,False,0.587056931264435
10615,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,40,,,0.0,0.1,0.9,0.47379085306659674,False,0.44275630742123373
10616,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,41,,,0.0,0.1,0.9,0.47379085306659674,False,0.35246958506270587
10617,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,42,,,1.0,0.1,0.9,0.47379085306659674,False,0.4653790952760025
10618,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,43,,,1.0,0.1,0.9,0.47379085306659674,False,0.5628645736493535
10619,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,44,,,0.0,0.1,0.9,0.47379085306659674,False,0.4655055979424696
10620,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,45,,,1.0,0.1,0.9,0.47379085306659674,False,0.5491128727741906
10621,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,46,,,1.0,0.1,0.9,0.47379085306659674,False,0.6120167305452842
10622,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,47,,,1.0,0.1,0.9,0.47379085306659674,False,0.6579837252648455
10623,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,48,,,0.0,0.1,0.9,0.47379085306659674,False,0.5706148096287386
10624,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,49,,,0.0,0.1,0.9,0.47379085306659674,False,0.4924567233534294
10625,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,50,,,1.0,0.1,0.9,0.47379085306659674,False,0.5614039166641134
10626,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,51,,,1.0,0.1,0.9,0.47379085306659674,False,0.6098052615926479
10627,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,52,,,0.0,0.1,0.9,0.47379085306659674,False,0.5392280394342381
10628,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,53,,,0.0,0.1,0.9,0.47379085306659674,False,0.47600348485568617
10629,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,54,,,0.0,0.1,0.9,0.47379085306659674,False,0.4201434719326542
10630,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,55,,,0.0,0.1,0.9,0.47379085306659674,False,0.37192143867515554
10631,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,56,,,1.0,0.1,0.9,0.47379085306659674,False,0.45650696839843696
10632,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,57,,,1.0,0.1,0.9,0.47379085306659674,False,0.522534131299021
10633,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,58,,,1.0,0.1,0.9,0.47379085306659674,False,0.5757496561501271
10634,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,59,,,0.0,0.1,0.9,0.47379085306659674,False,0.5066524806443576
10635,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,60,,,1.0,0.1,0.9,0.47379085306659674,False,0.558240071354924
10636,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,61,,,0.0,0.1,0.9,0.47379085306659674,False,0.4984150040597342
10637,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,62,,,1.0,0.1,0.9,0.8161101686428587,True,0.548242623677652
10638,ada-prob,150,75,0.05,,,,4.0,6,60,True,141,63,,,1.0,0.1,0.9,0.8161101686428587,False,0.5889066029568475
